ApplicationDocsID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,VerificationStatus
46614,208398,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208398Orig1_toc.html,2016-12-30 00:00:00,INDEX ONLY - content not screened for IND information
46621,206356,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206356Orig1_toc.html,2016-12-30 00:00:00,INDEX ONLY - content not screened for IND information
46660,208010,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208010Orig1_toc.html,2017-01-03 00:00:00,INDEX ONLY - content not screened for IND information
46895,209531,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/209531Orig1s000TOC.html,2017-01-18 00:00:00,INDEX ONLY - content not screened for IND information
46929,207695,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207695Orig1s000TOC.html,2017-01-23 00:00:00,INDEX ONLY - content not screened for IND information
47024,209115,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/209115Orig1s000TOC.html,2017-01-30 00:00:00,INDEX ONLY - content not screened for IND information
47089,019430,SUPPL,61,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/019430Orig1s061pkg.pdf,2017-02-02 00:00:00,INDEX ONLY - content not screened for IND information
47090,020800,SUPPL,34,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/020800Orig1s034pkg.pdf,2017-02-02 00:00:00,INDEX ONLY - content not screened for IND information
47091,201739,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/201739Orig1s004pkg.pdf,2017-02-02 00:00:00,INDEX ONLY - content not screened for IND information
47130,202153,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/202153Orig1s000TOC.html,2017-02-08 00:00:00,INDEX ONLY - content not screened for IND information
47165,208081,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208081Orig1s000TOC.html,2017-02-10 00:00:00,INDEX ONLY - content not screened for IND information
47191,204630,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/204630Orig1_toc.html,2017-02-13 00:00:00,INDEX ONLY - content not screened for IND information
47466,208745,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208745Orig1s000TOC.html,2017-03-03 00:00:00,INDEX ONLY - content not screened for IND information
47511,208684,ORIG,1,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208684,208685Orig1s000TOC.html",2017-03-09 00:00:00,INDEX ONLY - content not screened for IND information
47517,208603,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208603Orig1s000TOC.html,2017-03-10 00:00:00,INDEX ONLY - content not screened for IND information
47572,207975,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/207975Orig1s000TOC.html,2017-03-16 00:00:00,INDEX ONLY - content not screened for IND information
47583,208151,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208151Orig1s000TOC.html,2017-03-17 00:00:00,INDEX ONLY - content not screened for IND information
47584,208090,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208090Orig1s000TOC.html,2017-03-17 00:00:00,INDEX ONLY - content not screened for IND information
47628,208325,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208325Orig1s000TOC.html,2017-03-21 00:00:00,INDEX ONLY - content not screened for IND information
47731,761032,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761032Orig1s000TOC.html,2017-03-28 00:00:00,INDEX ONLY - content not screened for IND information
47732,209092,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209092Orig1s000TOC.html,2017-03-28 00:00:00,INDEX ONLY - content not screened for IND information
47848,208794,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208794Orig1s000TOC.html,2017-04-04 00:00:00,INDEX ONLY - content not screened for IND information
48045,208799,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208799Orig1s000TOC.html,2017-04-14 00:00:00,INDEX ONLY - content not screened for IND information
48046,208798,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208798Orig1s000TOC.html,2017-04-14 00:00:00,INDEX ONLY - content not screened for IND information
48076,208447,ORIG,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208447Orig1s000TOC.html,2017-04-21 00:00:00,INDEX ONLY - content not screened for IND information
48179,761055,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761055Orig1s000TOC.html,2017-05-01 00:00:00,INDEX ONLY - content not screened for IND information
48180,207145,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/207145Orig1s000TOC.html,2017-05-01 00:00:00,INDEX ONLY - content not screened for IND information
48227,761049,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761049Orig1s000TOC.html,2017-05-02 00:00:00,INDEX ONLY - content not screened for IND information
48241,208854,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208854Orig1s000TOC.html,2017-05-05 00:00:00,INDEX ONLY - content not screened for IND information
48328,761053,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761053Orig1s000TOC.html,2017-05-09 00:00:00,INDEX ONLY - content not screened for IND information
48378,208082,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208082Orig1s000TOC.html,2017-05-15 00:00:00,INDEX ONLY - content not screened for IND information
48411,014901,SUPPL,43,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/014901Orig1s043.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48412,020062,SUPPL,42,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/020062Orig1s042.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48413,020478,SUPPL,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/020478Orig1S011.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48415,020478,SUPPL,29,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/020478Orig1S029.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48416,125057,SUPPL,232,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/125057Orig1s232.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48417,125057,SUPPL,322,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125057Orig1s322.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48418,125289,SUPPL,124,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/125289s124.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48420,204485,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/2044850Orig1s003.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48421,021121,SUPPL,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021121Orig1s037.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48422,103000,SUPPL,5050,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/103000Orig1s5050.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48424,021107,SUPPL,26,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/021107Orig1s026.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48425,021303,SUPPL,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021303Orig1s009.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48426,021303,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021303Orig1s005.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48427,021990,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021990Orig1s003.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48428,050718,SUPPL,50,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/050718Orig1s050.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48430,021687,SUPPL,57,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/021687Orig1s057.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48431,125522,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/125522Orig1s001.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48432,125522,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/125522Orig1s004.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48433,022331,SUPPL,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022331Orig1s001.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48434,091135,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/091135Orig1s000.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48435,022315,SUPPL,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/022315Orig1s009.pdf,2017-05-17 00:00:00,INDEX ONLY - content not screened for IND information
48573,208772,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208772Orig1s000TOC.html,2017-05-30 00:00:00,INDEX ONLY - content not screened for IND information
48606,125031,SUPPL,181,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/125031Orig1s181.pdf,2017-05-31 00:00:00,INDEX ONLY - content not screened for IND information
48609,209241,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209241Orig1s000TOC.html,2017-06-01 00:00:00,INDEX ONLY - content not screened for IND information
48639,207997,ORIG,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/207997Orig1Orig2s000TOC.html,2017-06-05 00:00:00,INDEX ONLY - content not screened for IND information
48669,761052,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761052Orig1s000TOC.html,2017-06-07 00:00:00,INDEX ONLY - content not screened for IND information
48680,208743,ORIG,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208743Orig1s000TOC.html,2017-06-08 00:00:00,INDEX ONLY - content not screened for IND information
48707,761069,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761069Orig1s000TOC.html,2017-06-13 00:00:00,INDEX ONLY - content not screened for IND information
48785,209176,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209176Orig1s000TOC.html,2017-06-20 00:00:00,INDEX ONLY - content not screened for IND information
48814,022018,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/022018Orig1s000TOC.html,2017-06-23 00:00:00,INDEX ONLY - content not screened for IND information
48816,207968,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/207968Orig1s000TOC.html,2017-06-23 00:00:00,INDEX ONLY - content not screened for IND information
48818,208026,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208026Orig1s000TOC.html,2017-06-23 00:00:00,INDEX ONLY - content not screened for IND information
48820,125557,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/125557Orig1s005TOC.html,2017-06-26 00:00:00,INDEX ONLY - content not screened for IND information
48821,208083,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208083Orig1s000TOC.html,2017-06-26 00:00:00,INDEX ONLY - content not screened for IND information
48822,208246,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208246Orig1s000TOC.html,2017-06-26 00:00:00,INDEX ONLY - content not screened for IND information
48850,208624,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208624Orig1s000TOC.html,2017-06-28 00:00:00,INDEX ONLY - content not screened for IND information
48851,206977,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/206977Orig1s000TOC.html,2017-06-28 00:00:00,INDEX ONLY - content not screened for IND information
48852,205645,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/205645Orig1s000TOC.html,2017-06-28 00:00:00,INDEX ONLY - content not screened for IND information
48853,200910,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/200910Orig1s000.pdf,2017-06-28 00:00:00,INDEX ONLY - content not screened for IND information
48855,021330,SUPPL,14,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/021330Orig1S014.pdf,2017-06-28 00:00:00,INDEX ONLY - content not screened for IND information
48856,022360,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/022360Orig1S005.pdf,2017-06-28 00:00:00,INDEX ONLY - content not screened for IND information
48857,103792,SUPPL,5337,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/103792Orig1s5337.pdf,2017-06-28 00:00:00,INDEX ONLY - content not screened for IND information
48858,204485,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/204485Orig1s004.pdf,2017-06-29 00:00:00,INDEX ONLY - content not screened for IND information
48859,021642,SUPPL,20,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/021642Orig1s020.pdf,2017-06-29 00:00:00,INDEX ONLY - content not screened for IND information
48860,021774,SUPPL,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021774Orig1s003.pdf,2017-06-29 00:00:00,INDEX ONLY - content not screened for IND information
48861,019908,SUPPL,27,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/019908Orig1s027.pdf,2017-06-29 00:00:00,INDEX ONLY - content not screened for IND information
48862,203049,SUPPL,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/203049Orig1s004.pdf,2017-06-29 00:00:00,INDEX ONLY - content not screened for IND information
48863,020246,SUPPL,25,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020246Orig1s025.pdf,2017-06-29 00:00:00,INDEX ONLY - content not screened for IND information
48864,022260,SUPPL,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/022260Orig1s005.pdf,2017-06-29 00:00:00,INDEX ONLY - content not screened for IND information
48887,761037,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761037Orig1s000TOC.html,2017-07-03 00:00:00,INDEX ONLY - content not screened for IND information
48910,103172,SUPPL,1055,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/alteplase_toc.html,2017-07-05 00:00:00,INDEX ONLY - content not screened for IND information
49021,209089,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209089Orig1s000_209090Orig1s000TOC.html,2017-07-20 00:00:00,INDEX ONLY - content not screened for IND information
49022,209090,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209089Orig1s000_209090Orig1s000TOC.html,2017-07-20 00:00:00,INDEX ONLY - content not screened for IND information
49023,208056,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208056Orig1s000TOC.html,2017-07-20 00:00:00,INDEX ONLY - content not screened for IND information
49024,208216,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208216Orig1s000TOC.html,2017-07-20 00:00:00,INDEX ONLY - content not screened for IND information
49056,208383,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208383Orig1s000TOC.html,2017-07-25 00:00:00,INDEX ONLY - content not screened for IND information
49058,208610,ORIG,1,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208610Orig1s000,208611Orig1s000TOC.html",2017-07-25 00:00:00,INDEX ONLY - content not screened for IND information
49059,208611,ORIG,1,0,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208610Orig1s000,208611Orig1s000TOC.html",2017-07-25 00:00:00,INDEX ONLY - content not screened for IND information
49466,761061,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761061Orig1s000TOC.html,2017-08-21 00:00:00,INDEX ONLY - content not screened for IND information
49467,208051,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208051Orig1s000TOC.html,2017-08-21 00:00:00,INDEX ONLY - content not screened for IND information
49517,207534,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/207534Orig1s0000TOC.html,2017-08-23 00:00:00,INDEX ONLY - content not screened for IND information
49518,208079,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/208079Orig1s000TOC.html,2017-08-23 00:00:00,INDEX ONLY - content not screened for IND information
49519,209387,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209387Orig1s000TOC.html,2017-08-23 00:00:00,INDEX ONLY - content not screened for IND information
49520,209935,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209935Orig1s000TOC.html,2017-08-23 00:00:00,INDEX ONLY - content not screened for IND information
49522,209606,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209606Orig1s000TOC.html,2017-08-24 00:00:00,INDEX ONLY - content not screened for IND information
49650,209195,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209195_toc.html,2017-09-01 00:00:00,INDEX ONLY - content not screened for IND information
49651,208379,ORIG,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208379_toc.html,2017-09-01 00:00:00,INDEX ONLY - content not screened for IND information
49660,208558,ORIG,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208558_toc.html,2017-09-05 00:00:00,INDEX ONLY - content not screened for IND information
49665,209777,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209777Orig1s000TOC.html,2017-09-05 00:00:00,INDEX ONLY - content not screened for IND information
49722,209394,ORIG,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209394_toc.html,2017-09-13 00:00:00,INDEX ONLY - content not screened for IND information
49851,209875,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/209875Orig1s000TOC.html,2017-09-25 00:00:00,INDEX ONLY - content not screened for IND information
49866,761040,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/761040Orig1s000TOC.html,2017-09-27 00:00:00,INDEX ONLY - content not screened for IND information
49867,205555,ORIG,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/205555Orig1s000TOC.html,2017-09-27 00:00:00,INDEX ONLY - content not screened for IND information
