ApplicationDocsID,ApplicationDocsTypeID,ApplNo,SubmissionType,SubmissionNo,ApplicationDocsTitle,ApplicationDocsURL,ApplicationDocsDate,UnparsedExtraFields,screening_status
19053,2,202088,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/202088s000lbl.pdf,2011-06-16 00:00:00,[],Unscreened Stage B index row
19054,2,202088,SUPPL     ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/202088s001lbl.pdf,2011-10-20 00:00:00,[],Unscreened Stage B index row
19055,2,202088,SUPPL     ,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202088s005lbl.pdf,2013-06-18 00:00:00,[],Unscreened Stage B index row
19056,2,202091,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202091s000lbl.pdf,2013-02-21 00:00:00,[],Unscreened Stage B index row
19057,2,202091,SUPPL     ,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202091Orig1s002lbl.pdf,2014-06-04 00:00:00,[],Unscreened Stage B index row
19058,2,202100,SUPPL     ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202100s001lbl.pdf,2013-05-21 00:00:00,[],Unscreened Stage B index row
19059,2,202100,SUPPL     ,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202100Orig1s005lbl.pdf,2015-07-22 00:00:00,[],Unscreened Stage B index row
19060,2,202102,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202102s000lbl.pdf,2015-04-29 00:00:00,[],Unscreened Stage B index row
19061,2,202107,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202107s000lbl.pdf,2012-02-22 00:00:00,[],Unscreened Stage B index row
19062,2,202123,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/202123s000lbl.pdf,2011-08-11 00:00:00,[],Unscreened Stage B index row
19063,2,202123,SUPPL     ,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202123s003lbl.pdf,2013-01-30 00:00:00,[],Unscreened Stage B index row
19064,2,202123,SUPPL     ,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202123s011lbl.pdf,2013-06-25 00:00:00,[],Unscreened Stage B index row
19065,2,202123,SUPPL     ,12,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202123s012lbl.pdf,2013-12-17 00:00:00,[],Unscreened Stage B index row
19066,2,202123,SUPPL     ,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202123s016lbl.pdf,2014-06-10 00:00:00,[],Unscreened Stage B index row
19067,2,202123,SUPPL     ,20,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202123s020lbl.pdf,2015-05-12 00:00:00,[],Unscreened Stage B index row
19068,2,202123,SUPPL     ,23,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/202123s023lbl.pdf,2016-02-19 00:00:00,[],Unscreened Stage B index row
19069,2,202129,SUPPL     ,5,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202129s004s005s006lbl.pdf,2014-11-18 00:00:00,[],Unscreened Stage B index row
19070,2,202145,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202145Orig1lbl.pdf,2013-10-02 00:00:00,[],Unscreened Stage B index row
19071,2,202155,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202155s000lbl.pdf,2012-12-31 00:00:00,[],Unscreened Stage B index row
19072,2,202155,SUPPL     ,2,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202155s002lbl.pdf,2014-01-31 00:00:00,[],Unscreened Stage B index row
19073,2,202155,SUPPL     ,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202155s003lbl.pdf,2014-03-19 00:00:00,[],Unscreened Stage B index row
19074,2,202155,SUPPL     ,4,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202155Orig1s004lbl.pdf,2013-11-19 00:00:00,[],Unscreened Stage B index row
19075,2,202155,SUPPL     ,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202155s006lbl.pdf,2014-09-09 00:00:00,[],Unscreened Stage B index row
19076,2,202155,SUPPL     ,10,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202155s010lbl.pdf,2015-06-19 00:00:00,[],Unscreened Stage B index row
19077,2,202155,SUPPL     ,11,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202155s011lbl.pdf,2015-09-11 00:00:00,[],Unscreened Stage B index row
19078,2,202192,ORIG      ,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/202192lbl.pdf,2011-11-16 00:00:00,[],Unscreened Stage B index row
19079,2,202192,SUPPL     ,3,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/202192s003lbl.pdf,2013-06-18 00:00:00,[],Unscreened Stage B index row
19080,2,202192,SUPPL     ,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/202192s006lbl.pdf,2014-07-28 00:00:00,[],Unscreened Stage B index row
19081,1,019675,SUPPL     ,35,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/018703s068,019675s035,020251s019ltr.pdf",2009-11-12 00:00:00,[],Unscreened Stage B index row
19082,1,019676,SUPPL     ,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/19676S13_nutropin_approv.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19083,1,019676,SUPPL     ,20,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019676s020,021_rel2_ltr.pdf",2020-03-23 00:00:00,[],Unscreened Stage B index row
19084,1,019676,SUPPL     ,30,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019676s030, 020522s033ltr.pdf",2020-03-23 00:00:00,[],Unscreened Stage B index row
19085,1,019676,SUPPL     ,42,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/019676s042,020522s045ltr.pdf",2020-03-23 00:00:00,[],Unscreened Stage B index row
19086,1,019677,SUPPL     ,6,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/019677s006ltr.pdf,2009-04-03 00:00:00,[],Unscreened Stage B index row
19087,1,019678,SUPPL     ,5,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019677s005,019678s005ltr.pdf",2005-12-15 00:00:00,[],Unscreened Stage B index row
19088,1,019680,SUPPL     ,25,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/018081s046,s048,s050,s052,018082s031,s033,s035,s037,018723s037,s040,s043,s045,s046,019680s025,s027,s029,s031,020593s016,s020,s023ltr.pdf",2011-10-13 00:00:00,[],Unscreened Stage B index row
19089,1,019680,SUPPL     ,28,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/018081Orig1s049,018082Orig1s034,018723Orig1s041,019680Orig1s028,020593Orig1s019,021168Orig1s019ltr.pdf",2014-06-23 00:00:00,[],Unscreened Stage B index row
19090,1,019680,SUPPL     ,31,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/018081s046,s048,s050,s052,018082s031,s033,s035,s037,018723s037,s040,s043,s045,s046,019680s025,s027,s029,s031,020593s016,s020,s023ltr.pdf",2011-10-13 00:00:00,[],Unscreened Stage B index row
19091,1,019680,SUPPL     ,33,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/019680Orig1s033ltr.pdf,2014-06-23 00:00:00,[],Unscreened Stage B index row
19092,1,019680,SUPPL     ,34,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/018081s054,018082s038,018723s047,019680s034,020593s025,021168s023_replace_ltr.pdf",2013-03-01 00:00:00,[],Unscreened Stage B index row
19093,1,019680,SUPPL     ,37,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/018081Orig1s058,018082Orig1s041,018723Orig1s050,019680Orig1s037,020593Orig1s028,021168Orig1s026ltr.pdf",2014-11-24 00:00:00,[],Unscreened Stage B index row
19094,1,019680,SUPPL     ,38,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/018081Orig1s059,0108082Orig1s042,018723Origs051,019680Orig1s038,020593Orig1s029,021168Orig1s027ltr.pdf",2015-01-08 00:00:00,[],Unscreened Stage B index row
19095,1,019680,SUPPL     ,40,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/018081Orig1s061,018082Orig1s044,018723Orig1s053,019680Orig1s040,020593Orig1s031,021168Orig1s029ltr.pdf",2014-08-21 00:00:00,[],Unscreened Stage B index row
19096,1,019680,SUPPL     ,43,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/018081Orig1s064,018082Orig1s047,018723Orig1s056,019680Orig1s043,020593Orig1s034,021168Orig1s033ltr.pdf",2016-02-23 00:00:00,[],Unscreened Stage B index row
19097,1,019681,SUPPL     ,15,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19681slr015,018ltr.pdf",2004-05-27 00:00:00,[],Unscreened Stage B index row
19098,1,019681,SUPPL     ,18,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19681slr015,018ltr.pdf",2004-05-27 00:00:00,[],Unscreened Stage B index row
19099,1,019684,SUPPL     ,24,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019684s024ltr.pdf,2011-10-03 00:00:00,[],Unscreened Stage B index row
19100,1,019684,SUPPL     ,27,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/019684Orig1s027ltr.pdf,2014-05-08 00:00:00,[],Unscreened Stage B index row
19101,1,019684,SUPPL     ,29,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/019684Orig1s029ltr.pdf,2015-01-12 00:00:00,[],Unscreened Stage B index row
19102,1,019697,SUPPL     ,41,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/019653s045,019697s041ltr.pdf",2008-06-03 00:00:00,[],Unscreened Stage B index row
19103,1,019697,SUPPL     ,42,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/017735Orig1s104,017919Orig1s086,018985Orig1s050,019653Orig1s046,019697Orig1s042,020301Orig1s025ltr.pdf",2013-10-04 00:00:00,[],Unscreened Stage B index row
19104,1,019697,SUPPL     ,47,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/017735Orig1s110,017919Orig1s092,018985Orig1s056,019653Orig1s051,019697Orig1s047,020301Orig1s030ltr.pdf",2013-10-04 00:00:00,[],Unscreened Stage B index row
19105,1,019697,SUPPL     ,52,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/019653Orig1s056,019697Orig1s052,021690Orig1s001ltr.pdf",2015-05-04 00:00:00,[],Unscreened Stage B index row
19106,1,019699,SUPPL     ,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19699s013ltr.pdf,2004-09-29 00:00:00,[],Unscreened Stage B index row
19107,1,019700,SUPPL     ,19,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19700s019ltr.pdf,2002-02-08 00:00:00,[],Unscreened Stage B index row
19108,1,019700,SUPPL     ,23,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/19700S023,024ltr.pdf",2005-03-11 00:00:00,[],Unscreened Stage B index row
19109,1,019708,SUPPL     ,13,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19708s013ltr.pdf,2004-09-29 00:00:00,[],Unscreened Stage B index row
19110,1,019708,SUPPL     ,16,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019630s026,019708s016ltr.pdf",2005-09-08 00:00:00,[],Unscreened Stage B index row
19111,1,019710,SUPPL     ,32,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/019710s032ltr.pdf,2008-04-28 00:00:00,[],Unscreened Stage B index row
19112,1,019716,SUPPL     ,22,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/019716s022ltr.pdf,2006-09-18 00:00:00,[],Unscreened Stage B index row
19113,1,019716,SUPPL     ,30,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/018741s036,019555s033,019716s030ltr.pdf",2014-08-14 00:00:00,[],Unscreened Stage B index row
19114,1,019717,SUPPL     ,30,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19717slr030ltr.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19115,2,019717,SUPPL     ,32,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/020563s027lbl.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19116,2,019717,SUPPL     ,52,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19717slr052_humulin_lbl.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19117,2,019717,SUPPL     ,58,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/19717slr058_humulin_lbl.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19118,1,019717,SUPPL     ,123,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/019717Orig1s123ltr.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19119,2,019717,SUPPL     ,135,"This Former NDA Was Deemed To Be a BLA on March 23, 2020.",http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/019717s135lbl.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19120,1,019726,SUPPL     ,24,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/19726s024ltr.pdf,1998-07-27 00:00:00,[],Unscreened Stage B index row
19121,1,019726,SUPPL     ,34,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19726s34ltr.pdf,2002-02-05 00:00:00,[],Unscreened Stage B index row
19122,1,019726,SUPPL     ,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19726s37ltr.pdf,2002-02-28 00:00:00,[],Unscreened Stage B index row
19123,1,019726,SUPPL     ,42,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19726slr042,20578slr020ltr.pdf",2004-06-25 00:00:00,[],Unscreened Stage B index row
19124,1,019726,SUPPL     ,52,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/019726s050,s051,s052ltr.pdf ",2010-01-07 00:00:00,[],Unscreened Stage B index row
19125,1,019726,SUPPL     ,56,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/019726Orig1s056,s057,020578Orig1s034,s035ltr.pdf",2013-06-20 00:00:00,[],Unscreened Stage B index row
19126,1,019732,SUPPL     ,23,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20517slr013,19732slr023ltr.pdf",2003-09-25 00:00:00,[],Unscreened Stage B index row
19127,1,019732,SUPPL     ,26,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19732s026,19943s021,20011s028,20517s016,20708s018ltr.pdf",2004-01-14 00:00:00,[],Unscreened Stage B index row
19128,1,019732,SUPPL     ,29,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/0197322729190103119943222420517181920708202120011tr.pdf,2005-10-20 00:00:00,[],Unscreened Stage B index row
19129,1,019732,SUPPL     ,31,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/019010s033,019732s031,s035,s036,020517s024,s028,s029ltr.pdf",2010-05-04 00:00:00,[],Unscreened Stage B index row
19130,1,019732,SUPPL     ,36,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/019010s033,019732s031,s035,s036,020517s024,s028,s029ltr.pdf",2010-05-04 00:00:00,[],Unscreened Stage B index row
19131,1,019732,SUPPL     ,38,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/019732s038ltr.pdf,2012-02-23 00:00:00,[],Unscreened Stage B index row
19132,1,019734,SUPPL     ,9,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019734s009ltr.pdf,2007-07-05 00:00:00,[],Unscreened Stage B index row
19133,1,019734,SUPPL     ,15,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/019734s015ltr.pdf,2010-01-15 00:00:00,[],Unscreened Stage B index row
19134,1,019735,SUPPL     ,51,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19735slr051ltr.pdf,2004-03-10 00:00:00,[],Unscreened Stage B index row
19135,1,019735,SUPPL     ,52,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19735s052,053ltr.pdf",2004-09-17 00:00:00,[],Unscreened Stage B index row
19136,1,019735,SUPPL     ,53,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19735s052,053ltr.pdf",2004-09-17 00:00:00,[],Unscreened Stage B index row
19137,1,019735,SUPPL     ,54,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/019735s054ltr.pdf,2006-01-30 00:00:00,[],Unscreened Stage B index row
19138,1,019735,SUPPL     ,57,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019735s057ltr.pdf,2007-07-05 00:00:00,[],Unscreened Stage B index row
19139,1,019737,SUPPL     ,7,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19737s007ltr.pdf,2002-06-03 00:00:00,[],Unscreened Stage B index row
19140,1,019758,SUPPL     ,45,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19758s45ltr.pdf,2002-01-14 00:00:00,[],Unscreened Stage B index row
19141,1,019758,SUPPL     ,48,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19758s048ltr.pdf,2002-07-05 00:00:00,[],Unscreened Stage B index row
19142,1,019758,SUPPL     ,53,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/019758s053ltr.pdf,2008-11-06 00:00:00,[],Unscreened Stage B index row
19143,1,019758,SUPPL     ,57,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019758s057ltr.pdf,2005-12-13 00:00:00,[],Unscreened Stage B index row
19144,1,019758,SUPPL     ,58,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/019758s058ltr.pdf,2008-07-01 00:00:00,[],Unscreened Stage B index row
19145,1,019758,SUPPL     ,61,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/019758Orig1s061,s077ltr.pdf",2015-09-16 00:00:00,[],Unscreened Stage B index row
19146,1,019758,SUPPL     ,62,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/019758s062ltr.pdf,2010-01-26 00:00:00,[],Unscreened Stage B index row
19147,1,019758,SUPPL     ,63,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019758s063ltr.pdf,2011-10-24 00:00:00,[],Unscreened Stage B index row
19148,1,019758,SUPPL     ,65,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/019758s065ltr.pdf,2010-12-06 00:00:00,[],Unscreened Stage B index row
19149,1,019758,SUPPL     ,67,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/019758Orig1s067,s068,s070ltr.pdf",2013-03-25 00:00:00,[],Unscreened Stage B index row
19150,1,019758,SUPPL     ,69,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/019758Orig1s069ltr.pdf,2013-07-22 00:00:00,[],Unscreened Stage B index row
19151,1,019758,SUPPL     ,70,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/019758Orig1s067,s068,s070ltr.pdf",2013-03-25 00:00:00,[],Unscreened Stage B index row
19152,1,019758,SUPPL     ,77,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/019758Orig1s061,s077ltr.pdf",2015-09-16 00:00:00,[],Unscreened Stage B index row
19153,1,019758,SUPPL     ,78,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/019758Orig1s078ltr.pdf,2015-10-13 00:00:00,[],Unscreened Stage B index row
19154,1,019763,SUPPL     ,16,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019763s016ltr.pdf,2011-03-25 00:00:00,[],Unscreened Stage B index row
19155,1,019763,SUPPL     ,17,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/019763s017ltr.pdf,2012-03-05 00:00:00,[],Unscreened Stage B index row
19156,1,019764,SUPPL     ,20,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/19764s020ltr.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19157,1,019764,SUPPL     ,30,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019764s030ltr.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19158,1,019764,SUPPL     ,34,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019764s034ltr.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19159,1,019764,SUPPL     ,35,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019764s035ltr.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19160,1,019764,SUPPL     ,37,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019764s037ltr.pdf,2020-03-23 00:00:00,[],Unscreened Stage B index row
19161,1,019764,SUPPL     ,49,0,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/020604s049,019764s049ltr.pdf",2020-03-23 00:00:00,[],Unscreened Stage B index row
19162,1,019766,SUPPL     ,26,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/19766s026s028.pdf,1998-07-10 00:00:00,[],Unscreened Stage B index row
19163,1,019766,SUPPL     ,27,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/19766s27ltr.pdf,1998-03-31 00:00:00,[],Unscreened Stage B index row
19164,1,019766,SUPPL     ,28,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/19766s026s028.pdf,1998-07-10 00:00:00,[],Unscreened Stage B index row
19165,1,019766,SUPPL     ,32,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/19766s32ltr.pdf,1999-08-05 00:00:00,[],Unscreened Stage B index row
19166,1,019766,SUPPL     ,40,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/19766S40LTR.PDF,2000-04-27 00:00:00,[],Unscreened Stage B index row
19167,1,019766,SUPPL     ,51,0,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/19766s51ltr.pdf,2002-05-06 00:00:00,[],Unscreened Stage B index row
